user_id,content_id,watch_date,watch_duration,device_type
U0965,C0441,2023-11-17,29,Mobile
U0715,C0315,2022-04-21,64,Mobile
U0316,C0085,2022-06-20,100,Tablet
U0150,C0307,2023-12-07,55,Laptop
U0811,C0194,2024-04-25,59,Smart TV
U0922,C0468,2023-12-19,6,Tablet
U0047,C0083,2023-02-27,34,Smart TV
U0422,C0444,2024-04-30,63,Desktop
U0294,C0293,2022-03-01,98,Smart TV
U0536,C0172,2023-02-19,80,Mobile
U0917,C0308,2023-09-26,16,Laptop
U0659,C0058,2022-06-14,104,Mobile
U0682,C0026,2023-04-21,81,Desktop
U0803,C0027,2022-03-08,96,Mobile
U0760,C0345,2024-03-07,45,Laptop
U0003,C0203,2022-12-30,36,Mobile
U0949,C0415,2022-04-16,70,Laptop
U0446,C0230,2022-05-08,142,Desktop
U0194,C0464,2022-12-28,44,Mobile
U0452,C0350,2022-11-19,47,Tablet
U0191,C0229,2024-03-16,45,Desktop
U0064,C0403,2022-12-20,27,Tablet
U0355,C0143,2022-07-30,26,Laptop
U0642,C0233,2023-04-22,54,Mobile
U0469,C0235,2023-10-01,10,Tablet
U0940,C0246,2022-03-19,93,Tablet
U0359,C0387,2023-02-11,84,Tablet
U0353,C0275,2023-12-08,79,Tablet
U0996,C0091,2022-10-30,66,Desktop
U0241,C0274,2023-10-29,84,Tablet
U0389,C0497,2024-06-04,19,Laptop
U0013,C0159,2023-05-01,29,Smart TV
U0270,C0360,2023-06-13,63,Tablet
U0183,C0339,2022-01-11,78,Mobile
U0277,C0499,2021-04-05,64,Desktop
U0943,C0150,2024-02-26,66,Desktop
U0267,C0406,2022-08-28,72,Laptop
U0954,C0033,2024-03-08,45,Tablet
U0021,C0413,2024-05-20,67,Laptop
U0321,C0120,2023-11-04,71,Laptop
U0649,C0215,2023-12-31,45,Mobile
U0435,C0306,2023-03-02,73,Desktop
U0830,C0036,2023-09-24,54,Desktop
U0637,C0397,2024-06-21,34,Desktop
U0295,C0180,2023-11-23,106,Desktop
U0177,C0313,2023-07-30,50,Laptop
U0961,C0259,2023-05-12,77,Tablet
U0890,C0157,2023-03-01,76,Laptop
U0015,C0492,2023-12-26,32,Desktop
U0529,C0216,2023-08-03,34,Mobile
U0160,C0453,2023-10-10,51,Desktop
U0682,C0460,2023-11-05,61,Desktop
U0006,C0495,2022-06-23,0,Smart TV
U0889,C0260,2023-10-28,51,Desktop
U0056,C0211,2023-10-16,80,Laptop
U0126,C0116,2024-05-02,53,Smart TV
U0534,C0186,2024-02-26,63,Tablet
U0137,C0281,2022-01-03,85,Tablet
U0607,C0177,2021-02-11,53,Smart TV
U0516,C0401,2023-09-12,66,Smart TV
U0111,C0085,2023-08-03,0,Desktop
U0954,C0234,2023-12-04,64,Tablet
U0373,C0261,2024-02-21,44,Tablet
U0538,C0252,2024-02-10,49,Mobile
U0373,C0242,2024-01-29,35,Mobile
U0200,C0264,2023-02-03,112,Tablet
U0326,C0318,2022-04-28,81,Desktop
U0626,C0121,2023-08-18,54,Desktop
U0186,C0442,2023-12-11,32,Mobile
U0619,C0018,2024-01-03,132,Smart TV
U0393,C0129,2024-03-16,46,Desktop
U0184,C0029,2024-01-06,31,Tablet
U0441,C0438,2022-10-09,43,Desktop
U0398,C0168,2023-11-24,14,Smart TV
U0150,C0486,2023-11-10,109,Smart TV
U0940,C0366,2022-02-04,72,Laptop
U0383,C0067,2023-08-22,52,Desktop
U0406,C0103,2023-10-29,75,Desktop
U0484,C0262,2023-03-09,30,Laptop
U0728,C0213,2021-11-01,85,Desktop
U0292,C0246,2021-08-07,81,Laptop
U0089,C0357,2022-11-01,55,Mobile
U0853,C0001,2023-11-13,112,Smart TV
U0700,C0367,2023-09-06,19,Tablet
U0151,C0101,2024-01-22,77,Smart TV
U0566,C0303,2023-10-05,0,Desktop
U0635,C0376,2022-03-15,42,Laptop
U0958,C0487,2021-01-05,76,Tablet
U0012,C0106,2021-09-21,50,Desktop
U0795,C0496,2021-07-12,78,Desktop
U0410,C0164,2024-02-11,125,Smart TV
U0891,C0377,2023-04-15,58,Laptop
U0369,C0084,2022-01-12,38,Tablet
U0609,C0117,2022-12-23,67,Desktop
U0293,C0017,2024-06-18,60,Mobile
U0648,C0252,2024-06-09,108,Smart TV
U0240,C0037,2023-09-10,58,Mobile
U0930,C0397,2024-06-26,65,Smart TV
U0990,C0291,2023-07-30,96,Laptop
U0629,C0131,2024-04-13,44,Laptop
U0632,C0450,2024-03-17,80,Desktop
U0167,C0054,2022-05-30,3,Smart TV
U0956,C0156,2021-07-08,30,Desktop
U0295,C0463,2023-11-15,26,Desktop
U0580,C0121,2023-03-01,59,Laptop
U0378,C0196,2023-04-16,27,Desktop
U0494,C0074,2023-07-18,69,Tablet
U0232,C0168,2024-04-06,1,Laptop
U0422,C0153,2024-03-03,101,Desktop
U0846,C0216,2022-09-28,30,Smart TV
U0430,C0381,2023-11-18,49,Desktop
U0148,C0391,2024-03-10,54,Mobile
U0472,C0145,2020-07-09,50,Smart TV
U0458,C0121,2024-04-22,97,Laptop
U0754,C0196,2023-05-09,47,Laptop
U0116,C0005,2023-07-04,76,Desktop
U0912,C0435,2024-06-19,32,Smart TV
U0769,C0013,2023-04-03,74,Smart TV
U0674,C0395,2021-12-28,56,Mobile
U0902,C0214,2023-03-02,24,Laptop
U0195,C0415,2024-03-18,50,Desktop
U0692,C0482,2022-12-16,63,Tablet
U0720,C0416,2023-11-29,30,Laptop
U0587,C0388,2023-11-10,74,Desktop
U0780,C0194,2024-02-29,140,Desktop
U0317,C0256,2022-04-08,45,Desktop
U0867,C0162,2023-06-09,46,Mobile
U0186,C0330,2024-02-22,50,Smart TV
U0072,C0421,2023-01-17,58,Mobile
U0675,C0035,2023-12-21,71,Laptop
U0253,C0214,2024-04-23,7,Mobile
U0026,C0256,2023-04-12,58,Tablet
U0102,C0090,2021-04-16,95,Desktop
U0957,C0139,2023-04-20,65,Laptop
U0813,C0407,2024-04-24,49,Laptop
U0095,C0203,2022-03-21,81,Laptop
U0315,C0430,2022-08-30,65,Tablet
U0017,C0023,2024-02-27,103,Tablet
U0480,C0438,2023-08-27,67,Mobile
U0476,C0030,2022-08-08,45,Laptop
U0175,C0223,2023-10-05,54,Mobile
U0586,C0220,2023-01-29,62,Mobile
U0353,C0006,2023-04-29,58,Desktop
U0871,C0161,2021-02-26,106,Mobile
U0080,C0129,2024-06-30,33,Laptop
U0470,C0197,2024-05-24,156,Laptop
U0453,C0265,2024-04-25,22,Mobile
U0399,C0283,2022-12-22,23,Desktop
U0828,C0319,2023-12-10,111,Tablet
U0016,C0389,2021-01-01,92,Tablet
U0376,C0208,2022-05-18,53,Laptop
U0034,C0472,2022-02-26,65,Laptop
U0724,C0278,2022-04-02,33,Mobile
U0261,C0057,2023-10-27,78,Smart TV
U0119,C0246,2022-12-01,75,Smart TV
U0049,C0065,2024-01-08,30,Laptop
U0587,C0078,2021-01-15,36,Desktop
U0012,C0283,2023-05-25,61,Smart TV
U0188,C0478,2023-08-12,88,Smart TV
U0643,C0157,2023-05-29,78,Tablet
U0491,C0415,2023-07-27,46,Tablet
U0727,C0122,2022-05-22,29,Tablet
U0536,C0460,2023-05-17,32,Laptop
U0851,C0293,2023-11-30,72,Mobile
U0635,C0404,2022-03-01,71,Tablet
U0777,C0003,2020-11-11,66,Smart TV
U0453,C0164,2024-06-15,79,Desktop
U0658,C0418,2023-02-05,73,Tablet
U0837,C0241,2021-11-17,68,Tablet
U0480,C0020,2022-10-10,21,Smart TV
U0303,C0087,2024-06-19,72,Laptop
U0524,C0079,2023-07-20,34,Mobile
U0941,C0332,2023-11-03,82,Laptop
U0468,C0318,2023-07-01,128,Tablet
U0858,C0014,2022-09-29,38,Desktop
U0276,C0334,2022-07-27,112,Laptop
U0786,C0380,2023-12-04,35,Laptop
U0771,C0016,2023-05-13,54,Desktop
U0292,C0200,2023-02-10,43,Desktop
U0611,C0454,2021-12-17,50,Tablet
U0944,C0019,2022-05-12,59,Mobile
U0772,C0421,2023-10-21,33,Smart TV
U0788,C0051,2024-01-18,39,Tablet
U0958,C0083,2021-10-24,114,Tablet
U0481,C0038,2022-07-27,78,Mobile
U0151,C0492,2024-06-07,16,Laptop
U0956,C0070,2021-08-31,21,Mobile
U0827,C0394,2023-04-06,67,Tablet
U0763,C0405,2024-06-10,127,Mobile
U0295,C0214,2024-05-27,66,Laptop
U0599,C0157,2023-11-05,10,Tablet
U0586,C0465,2024-03-17,99,Tablet
U0323,C0233,2023-12-15,33,Mobile
U0661,C0322,2023-02-23,60,Smart TV
U0467,C0397,2023-06-08,38,Tablet
U0939,C0065,2024-03-28,71,Desktop
U0226,C0105,2022-11-15,77,Smart TV
U0971,C0127,2021-06-20,86,Mobile
U0540,C0088,2023-07-25,95,Laptop
U0541,C0070,2024-02-28,56,Smart TV
U0888,C0023,2022-10-27,61,Tablet
U0588,C0252,2024-05-20,64,Mobile
U0200,C0423,2023-05-08,69,Tablet
U0164,C0158,2024-02-03,121,Mobile
U0438,C0132,2021-01-02,21,Laptop
U0202,C0452,2022-04-06,48,Laptop
U0613,C0445,2023-06-22,15,Smart TV
U0956,C0358,2021-11-08,24,Tablet
U0143,C0319,2022-11-13,71,Laptop
U0342,C0299,2023-07-27,67,Smart TV
U0032,C0360,2023-06-18,82,Tablet
U0356,C0440,2023-01-07,86,Laptop
U0253,C0324,2024-05-15,54,Desktop
U0417,C0142,2022-01-11,13,Smart TV
U0161,C0309,2024-03-23,59,Tablet
U0621,C0025,2024-06-01,37,Smart TV
U0231,C0036,2024-05-03,22,Tablet
U0208,C0331,2024-05-31,23,Mobile
U0459,C0205,2022-12-25,118,Desktop
U0503,C0198,2023-12-18,84,Smart TV
U0950,C0026,2021-12-31,63,Smart TV
U0473,C0424,2024-01-04,27,Smart TV
U0591,C0330,2024-05-17,75,Tablet
U0934,C0174,2021-10-28,45,Laptop
U0896,C0362,2023-04-29,46,Mobile
U0216,C0205,2024-01-18,33,Smart TV
U0296,C0031,2023-07-18,78,Desktop
U0133,C0091,2023-11-28,64,Smart TV
U0485,C0327,2022-02-13,54,Tablet
U0629,C0084,2022-11-14,64,Desktop
U0493,C0354,2024-04-23,22,Desktop
U0417,C0357,2023-01-09,116,Laptop
U0365,C0072,2023-08-31,91,Mobile
U0413,C0483,2021-08-25,76,Tablet
U0173,C0146,2021-12-10,56,Tablet
U0670,C0414,2024-05-17,87,Laptop
U0429,C0410,2021-08-15,67,Tablet
U0245,C0497,2024-06-17,66,Laptop
U0604,C0036,2022-03-08,42,Smart TV
U0572,C0074,2021-07-24,50,Mobile
U0068,C0336,2021-06-10,21,Smart TV
U0826,C0106,2024-03-25,68,Tablet
U0164,C0399,2024-03-13,76,Laptop
U0599,C0074,2022-11-11,56,Laptop
U0671,C0102,2024-02-04,55,Mobile
U0589,C0489,2023-03-01,26,Laptop
U0585,C0430,2024-01-21,36,Desktop
U0039,C0038,2021-11-22,59,Smart TV
U0478,C0446,2021-08-07,17,Smart TV
U0981,C0427,2023-06-29,16,Mobile
U0731,C0220,2023-10-09,88,Mobile
U0140,C0090,2024-06-15,103,Tablet
U0926,C0319,2023-12-31,77,Mobile
U0379,C0422,2023-10-29,49,Desktop
U0828,C0196,2024-03-01,0,Smart TV
U0381,C0180,2022-06-18,19,Mobile
U0767,C0134,2021-09-07,55,Smart TV
U0597,C0339,2023-04-27,72,Smart TV
U0064,C0024,2022-07-07,62,Laptop
U0382,C0149,2023-04-18,30,Desktop
U0099,C0174,2023-08-12,45,Laptop
U0744,C0264,2023-06-20,77,Tablet
U0607,C0401,2022-11-05,73,Tablet
U0265,C0152,2022-08-09,48,Mobile
U0350,C0383,2024-03-02,99,Smart TV
U0344,C0129,2023-03-03,101,Mobile
U0878,C0123,2023-01-18,75,Smart TV
U0178,C0046,2023-07-19,40,Laptop
U0829,C0332,2022-12-22,66,Desktop
U0688,C0085,2022-02-11,69,Tablet
U0903,C0227,2021-01-09,46,Laptop
U0777,C0116,2024-01-08,121,Mobile
U0014,C0220,2022-06-09,65,Mobile
U0639,C0216,2023-10-14,81,Laptop
U0382,C0461,2022-05-30,77,Laptop
U0911,C0162,2020-10-20,94,Mobile
U0800,C0443,2022-06-25,41,Mobile
U0146,C0492,2023-07-18,33,Desktop
U0437,C0210,2023-09-01,0,Tablet
U0906,C0386,2020-11-20,78,Laptop
U0902,C0042,2023-08-11,109,Desktop
U0003,C0146,2022-12-17,65,Desktop
U0947,C0204,2023-04-13,101,Tablet
U0271,C0345,2020-01-30,4,Laptop
U0488,C0333,2024-04-20,51,Desktop
U0393,C0379,2024-01-30,3,Mobile
U0956,C0080,2024-02-05,13,Desktop
U0472,C0247,2023-12-18,37,Smart TV
U0418,C0007,2023-12-12,64,Tablet
U0345,C0437,2022-02-23,70,Tablet
U0367,C0261,2023-12-10,33,Desktop
U0774,C0319,2024-06-27,130,Smart TV
U0634,C0303,2023-10-03,102,Smart TV
U0178,C0421,2023-03-31,51,Smart TV
U0859,C0048,2023-09-10,129,Mobile
U0457,C0078,2023-11-17,126,Desktop
U0398,C0235,2024-06-03,63,Smart TV
U0142,C0281,2023-09-10,75,Smart TV
U0738,C0253,2021-11-07,84,Laptop
U0077,C0471,2021-09-06,123,Smart TV
U0520,C0340,2021-02-25,82,Mobile
U0670,C0128,2023-07-30,70,Desktop
U0322,C0448,2021-08-14,50,Smart TV
U0243,C0286,2023-09-11,32,Laptop
U0837,C0454,2020-05-30,79,Laptop
U0129,C0335,2022-06-23,89,Desktop
U0206,C0417,2023-04-23,26,Mobile
U0622,C0401,2024-02-21,79,Laptop
U0014,C0291,2022-07-14,31,Tablet
U0904,C0282,2024-03-23,44,Mobile
U0843,C0405,2021-05-31,66,Laptop
U0888,C0290,2022-08-30,77,Desktop
U0082,C0214,2024-06-21,71,Smart TV
U0095,C0071,2024-06-19,0,Laptop
U0065,C0188,2023-06-23,54,Smart TV
U0393,C0206,2024-06-14,69,Laptop
U0519,C0397,2023-08-03,45,Mobile
U0052,C0097,2021-09-09,64,Tablet
U0938,C0066,2023-10-30,84,Smart TV
U0539,C0308,2024-06-25,53,Desktop
U0493,C0458,2023-05-20,31,Laptop
U0144,C0170,2021-03-18,15,Tablet
U0744,C0073,2022-05-04,71,Laptop
U0473,C0488,2024-03-30,85,Mobile
U0040,C0193,2022-08-17,39,Smart TV
U0826,C0478,2023-12-12,46,Tablet
U0821,C0391,2024-02-15,55,Tablet
U0639,C0429,2023-03-28,68,Laptop
U0202,C0050,2022-11-13,37,Desktop
U0547,C0090,2024-04-27,96,Tablet
U0229,C0188,2024-05-14,74,Mobile
U0274,C0209,2021-11-15,59,Mobile
U0971,C0121,2023-08-29,70,Mobile
U0948,C0002,2023-01-31,111,Tablet
U0580,C0117,2022-11-19,77,Tablet
U0059,C0457,2022-06-30,60,Desktop
U0008,C0016,2024-01-26,28,Smart TV
U0948,C0426,2023-01-07,52,Desktop
U0965,C0074,2021-06-24,54,Laptop
U0645,C0181,2024-04-05,57,Desktop
U0519,C0046,2023-10-09,57,Smart TV
U0699,C0328,2022-08-30,13,Tablet
U0106,C0186,2023-12-09,30,Laptop
U0597,C0393,2022-09-30,119,Tablet
U0858,C0375,2023-09-19,89,Tablet
U0292,C0203,2021-05-06,32,Laptop
U0220,C0006,2023-07-18,0,Smart TV
U0615,C0195,2020-09-01,46,Mobile
U0821,C0168,2021-10-29,83,Laptop
U0251,C0047,2023-07-14,80,Smart TV
U0831,C0447,2021-04-06,61,Laptop
U0267,C0218,2022-08-28,80,Tablet
U0042,C0438,2022-02-15,19,Mobile
U0862,C0055,2021-08-24,64,Tablet
U0423,C0365,2021-08-23,90,Mobile
U0309,C0498,2022-11-29,83,Desktop
U0286,C0333,2021-06-21,86,Mobile
U0656,C0296,2022-09-18,96,Mobile
U0001,C0004,2024-05-14,70,Desktop
U0430,C0446,2022-06-06,82,Desktop
U0098,C0227,2023-11-15,42,Desktop
U0654,C0250,2020-06-14,124,Desktop
U0254,C0015,2020-06-18,60,Tablet
U0733,C0134,2021-04-11,22,Laptop
U0822,C0059,2021-04-02,86,Mobile
U0296,C0263,2023-12-05,33,Tablet
U0867,C0492,2022-12-22,41,Laptop
U0812,C0141,2022-09-19,85,Tablet
U0502,C0086,2023-03-22,82,Tablet
U0806,C0266,2023-05-15,20,Mobile
U0360,C0455,2022-12-04,106,Tablet
U0381,C0077,2023-08-01,33,Desktop
U0032,C0325,2024-04-24,45,Tablet
U0196,C0036,2024-06-06,0,Smart TV
U0575,C0082,2023-07-03,44,Tablet
U0226,C0045,2022-05-10,32,Laptop
U0359,C0104,2022-12-11,46,Desktop
U0699,C0304,2023-08-24,6,Smart TV
U0205,C0360,2023-07-01,62,Tablet
U0418,C0256,2023-07-27,111,Tablet
U0136,C0427,2022-12-07,19,Smart TV
U0876,C0050,2022-07-23,60,Tablet
U0148,C0034,2023-05-24,20,Mobile
U0735,C0116,2024-02-15,69,Laptop
U0267,C0140,2022-10-11,85,Mobile
U0396,C0084,2024-02-15,53,Mobile
U0498,C0230,2023-09-20,10,Mobile
U0896,C0154,2022-04-09,80,Mobile
U0356,C0287,2023-04-01,38,Laptop
U0528,C0360,2024-06-28,62,Mobile
U0044,C0353,2022-11-25,41,Smart TV
U0881,C0238,2022-07-23,79,Mobile
U0325,C0278,2022-11-16,96,Tablet
U0758,C0074,2024-04-11,99,Tablet
U0832,C0025,2023-09-25,75,Desktop
U0010,C0225,2024-05-29,86,Laptop
U0307,C0103,2021-01-04,67,Tablet
U0767,C0302,2023-07-05,56,Laptop
U0042,C0164,2022-04-18,71,Tablet
U0080,C0102,2023-12-19,9,Mobile
U0721,C0299,2022-07-03,40,Laptop
U0939,C0164,2024-04-02,32,Desktop
U0852,C0491,2023-05-26,89,Tablet
U0244,C0132,2024-01-26,54,Smart TV
U0254,C0499,2023-03-11,75,Mobile
U0111,C0456,2024-04-03,0,Tablet
U0872,C0033,2024-05-28,97,Laptop
U0716,C0320,2023-10-19,49,Laptop
U0565,C0476,2024-06-29,69,Mobile
U0870,C0364,2022-12-04,21,Desktop
U0398,C0487,2023-04-21,62,Desktop
U0325,C0448,2022-01-14,57,Desktop
U0099,C0175,2023-01-27,50,Desktop
U0156,C0492,2020-09-03,42,Mobile
U0441,C0401,2023-06-30,58,Smart TV
U0381,C0442,2024-03-09,25,Tablet
U0477,C0375,2024-04-09,54,Tablet
U0143,C0252,2022-09-13,63,Laptop
U0416,C0144,2024-03-17,32,Desktop
U0451,C0391,2022-09-08,59,Tablet
U0735,C0064,2021-06-14,51,Desktop
U0310,C0329,2024-01-25,75,Laptop
U0778,C0163,2022-06-29,50,Mobile
U0714,C0194,2020-11-27,36,Tablet
U0404,C0435,2024-06-15,41,Tablet
U0179,C0219,2023-03-06,81,Smart TV
U0309,C0395,2022-03-25,17,Smart TV
U0433,C0402,2024-05-20,91,Mobile
U0766,C0331,2023-08-28,6,Mobile
U0816,C0349,2021-06-28,48,Mobile
U0708,C0322,2023-07-05,60,Tablet
U0148,C0242,2023-01-23,25,Mobile
U0245,C0419,2024-05-18,103,Mobile
U0931,C0287,2021-09-13,57,Laptop
U0076,C0215,2023-11-24,87,Laptop
U0614,C0196,2021-03-20,60,Desktop
U0395,C0077,2024-02-25,55,Laptop
U0571,C0104,2023-08-30,30,Laptop
U0015,C0432,2024-04-10,99,Laptop
U0880,C0392,2023-08-13,65,Smart TV
U0586,C0030,2023-07-17,68,Smart TV
U0138,C0324,2023-09-05,72,Mobile
U0302,C0433,2023-09-03,61,Laptop
U0685,C0347,2023-12-31,70,Smart TV
U0896,C0446,2022-07-01,35,Smart TV
U0571,C0443,2023-11-16,0,Mobile
U0062,C0453,2022-12-22,73,Laptop
U0053,C0120,2024-06-05,63,Desktop
U0501,C0030,2020-11-09,39,Smart TV
U0054,C0319,2023-12-15,87,Desktop
U0714,C0182,2021-09-23,98,Desktop
U0827,C0176,2021-07-05,10,Smart TV
U0734,C0173,2024-03-03,70,Laptop
U0987,C0340,2023-11-09,91,Tablet
U0021,C0069,2023-03-17,73,Tablet
U0261,C0182,2024-04-17,53,Desktop
U0734,C0245,2023-12-25,131,Tablet
U0101,C0363,2023-09-01,51,Laptop
U0626,C0020,2022-12-03,81,Laptop
U0724,C0430,2023-10-18,75,Desktop
U0419,C0428,2023-02-22,25,Desktop
U0093,C0219,2024-03-13,55,Smart TV
U0397,C0485,2023-09-03,73,Laptop
U0140,C0145,2023-08-12,102,Desktop
U0939,C0228,2024-01-13,2,Tablet
U0687,C0105,2023-08-27,80,Tablet
U0389,C0447,2024-03-17,0,Laptop
U0686,C0483,2024-05-11,18,Smart TV
U0920,C0457,2022-04-01,35,Smart TV
U0910,C0459,2024-03-02,88,Desktop
U0441,C0221,2020-12-02,5,Desktop
U0328,C0245,2023-06-23,49,Smart TV
U0044,C0107,2021-10-16,22,Tablet
U0716,C0401,2024-01-05,70,Tablet
U0801,C0408,2023-08-29,48,Desktop
U0413,C0233,2022-05-17,62,Laptop
U0104,C0045,2023-05-25,45,Laptop
U0631,C0406,2022-07-22,66,Mobile
U0920,C0171,2024-06-16,43,Smart TV
U0704,C0452,2023-12-14,101,Smart TV
U0540,C0091,2024-03-06,38,Desktop
U0287,C0246,2023-12-08,65,Laptop
U0253,C0409,2024-04-02,65,Smart TV
U0145,C0447,2022-12-07,55,Desktop
U0819,C0380,2023-08-10,93,Mobile
U0287,C0055,2022-05-14,35,Smart TV
U0354,C0187,2024-03-10,47,Desktop
U0770,C0336,2023-05-21,62,Smart TV
U0232,C0338,2023-07-15,123,Tablet
U0653,C0141,2024-03-16,32,Mobile
U0326,C0039,2022-04-25,86,Laptop
U0950,C0379,2022-05-03,72,Desktop
U0063,C0449,2023-06-20,100,Smart TV
U0614,C0315,2021-08-31,57,Tablet
U0763,C0453,2023-06-18,69,Smart TV
U0709,C0064,2023-07-05,9,Mobile
U0778,C0088,2022-06-25,65,Mobile
U0011,C0261,2022-09-05,71,Desktop
U0744,C0118,2023-01-06,14,Desktop
U0979,C0144,2022-12-11,49,Desktop
U0611,C0246,2021-10-04,80,Desktop
U0642,C0118,2024-02-09,12,Desktop
U0253,C0453,2023-10-25,13,Laptop
U0552,C0277,2023-01-07,102,Smart TV
U0675,C0386,2023-12-17,81,Laptop
U0475,C0100,2023-07-01,26,Mobile
U0155,C0454,2023-01-26,74,Desktop
U0009,C0285,2024-01-15,36,Mobile
U0760,C0053,2022-10-10,71,Smart TV
U0559,C0303,2020-11-03,0,Laptop
U0086,C0047,2022-04-25,69,Desktop
U0879,C0264,2023-10-05,74,Laptop
U0391,C0470,2024-06-26,36,Mobile
U0278,C0205,2023-01-26,64,Mobile
U0590,C0383,2023-03-15,41,Mobile
U0067,C0213,2023-02-11,67,Desktop
U0794,C0126,2020-07-22,84,Laptop
U0508,C0306,2024-01-19,53,Mobile
U0601,C0152,2023-01-19,44,Tablet
U0158,C0427,2021-07-28,75,Mobile
U0444,C0235,2023-10-28,77,Desktop
U0896,C0485,2024-03-05,34,Laptop
U0312,C0365,2023-02-16,71,Tablet
U0037,C0125,2023-11-03,44,Tablet
U0239,C0097,2022-10-25,84,Mobile
U0398,C0259,2024-04-11,75,Desktop
U0865,C0421,2022-01-17,44,Desktop
U0444,C0179,2023-12-28,76,Tablet
U0221,C0420,2024-05-23,64,Desktop
U0220,C0369,2023-10-23,66,Tablet
U0833,C0433,2024-05-10,49,Tablet
U0070,C0427,2023-12-12,85,Laptop
U0306,C0121,2024-03-06,65,Mobile
U0359,C0385,2024-04-16,79,Smart TV
U0534,C0089,2024-04-14,94,Laptop
U0984,C0207,2023-03-13,31,Laptop
U0134,C0254,2022-01-21,64,Laptop
U0978,C0033,2022-05-09,19,Tablet
U0130,C0090,2023-02-09,85,Smart TV
U0166,C0157,2021-04-03,77,Tablet
U0337,C0325,2023-07-12,26,Smart TV
U0180,C0433,2023-11-20,78,Smart TV
U0403,C0261,2023-06-03,8,Tablet
U0006,C0415,2024-05-18,64,Mobile
U0730,C0435,2023-05-24,55,Laptop
U0904,C0444,2023-10-24,31,Mobile
U0572,C0441,2021-12-11,75,Desktop
U0819,C0402,2021-02-21,22,Desktop
U0737,C0159,2024-05-30,70,Tablet
U0291,C0192,2023-09-24,38,Laptop
U0189,C0471,2023-12-03,20,Desktop
U0049,C0352,2020-05-20,82,Desktop
U0446,C0351,2022-05-06,63,Smart TV
U0102,C0033,2021-08-15,62,Laptop
U0093,C0011,2023-03-05,47,Smart TV
U0295,C0351,2024-04-07,93,Mobile
U0044,C0285,2021-09-24,13,Mobile
U0977,C0204,2024-04-26,67,Smart TV
U0916,C0371,2024-04-17,76,Mobile
U0783,C0469,2024-01-15,86,Laptop
U0262,C0451,2021-09-11,103,Mobile
U0835,C0462,2023-07-01,100,Smart TV
U0610,C0434,2022-01-04,96,Laptop
U0916,C0459,2022-12-25,37,Desktop
U0688,C0225,2023-04-01,91,Smart TV
U0260,C0386,2023-06-10,108,Tablet
U0560,C0348,2024-04-10,65,Tablet
U0222,C0386,2024-05-21,79,Laptop
U0118,C0015,2023-04-01,41,Smart TV
U0953,C0084,2021-10-30,81,Tablet
U0251,C0453,2024-02-14,83,Laptop
U0256,C0273,2024-02-19,44,Tablet
U0562,C0193,2024-05-26,51,Tablet
U0951,C0251,2024-03-27,71,Desktop
U0723,C0177,2023-08-17,39,Laptop
U0223,C0371,2023-08-05,56,Desktop
U0590,C0380,2021-02-20,75,Tablet
U0629,C0170,2022-04-15,70,Desktop
U0223,C0071,2023-10-11,19,Laptop
U0313,C0011,2023-08-25,57,Smart TV
U0486,C0094,2024-03-11,7,Tablet
U0550,C0409,2023-12-31,145,Laptop
U0864,C0206,2022-10-25,68,Smart TV
U0721,C0065,2023-02-14,74,Desktop
U0787,C0448,2022-07-20,76,Tablet
U0700,C0127,2023-08-18,64,Desktop
U0023,C0492,2022-06-03,31,Mobile
U0860,C0274,2023-12-20,31,Mobile
U0145,C0172,2023-10-07,36,Tablet
U0042,C0383,2023-05-11,28,Mobile
U0367,C0387,2024-01-18,65,Tablet
U0192,C0462,2022-11-16,43,Tablet
U0590,C0361,2022-07-27,1,Mobile
U0839,C0197,2024-02-09,50,Tablet
U0012,C0036,2022-01-01,65,Desktop
U0344,C0006,2022-07-26,50,Laptop
U0243,C0130,2023-01-05,45,Mobile
U0082,C0116,2024-02-27,7,Laptop
U0811,C0134,2021-07-16,70,Smart TV
U0751,C0408,2023-04-08,67,Mobile
U0276,C0416,2024-05-20,58,Smart TV
U0767,C0453,2022-05-02,69,Desktop
U0034,C0444,2021-06-11,76,Smart TV
U0790,C0413,2024-05-30,57,Smart TV
U0498,C0040,2023-05-21,112,Mobile
U0314,C0150,2023-08-11,87,Mobile
U0173,C0328,2022-02-21,55,Laptop
U0304,C0330,2023-09-24,57,Desktop
U0106,C0150,2023-01-24,76,Tablet
U0582,C0245,2020-12-27,76,Laptop
U0736,C0178,2021-12-16,23,Mobile
U0012,C0476,2020-10-19,45,Smart TV
U0895,C0049,2024-03-30,68,Tablet
U0295,C0044,2023-11-30,42,Laptop
U0648,C0476,2023-11-12,84,Smart TV
U0295,C0363,2024-02-09,46,Smart TV
U0291,C0174,2023-10-09,130,Mobile
U0634,C0371,2024-01-16,64,Mobile
U0776,C0174,2023-09-28,83,Tablet
U0508,C0145,2023-08-27,93,Desktop
U0670,C0018,2023-10-01,47,Desktop
U0063,C0268,2024-01-05,41,Tablet
U0964,C0002,2023-05-25,21,Mobile
U0859,C0497,2022-11-11,91,Mobile
U0570,C0248,2021-01-09,60,Laptop
U0935,C0345,2023-02-27,62,Desktop
U0703,C0051,2024-04-05,33,Desktop
U0088,C0214,2023-06-12,38,Mobile
U0638,C0059,2024-01-15,39,Smart TV
U0980,C0269,2022-09-22,50,Laptop
